name,Readme
google/or-tools,https://raw.githubusercontent.com/google/or-tools/master/README.md
draios/sysdig,https://raw.githubusercontent.com/draios/sysdig/master/README.md
facebook/hermes,https://raw.githubusercontent.com/facebook/hermes/master/README.md
johnsully/keydb,https://raw.githubusercontent.com/johnsully/keydb/master/README.md
interpretml/interpret,https://raw.githubusercontent.com/interpretml/interpret/master/README.md
nvidia/dali,https://raw.githubusercontent.com/nvidia/dali/master/README.md
microsoft/verona,https://raw.githubusercontent.com/microsoft/verona/master/README.md
prusa3d/prusaslicer,https://raw.githubusercontent.com/prusa3d/prusaslicer/master/README.md
juce-framework/juce,https://raw.githubusercontent.com/juce-framework/juce/master/README.md
canonical/multipass,https://raw.githubusercontent.com/canonical/multipass/master/README.md
cwida/duckdb,https://raw.githubusercontent.com/cwida/duckdb/master/README.md
openthread/openthread,https://raw.githubusercontent.com/openthread/openthread/master/README.md
cgal/cgal,https://raw.githubusercontent.com/cgal/cgal/master/README.md
osgeo/gdal,https://raw.githubusercontent.com/osgeo/gdal/master/README.md
openscenegraph/openscenegraph,https://raw.githubusercontent.com/openscenegraph/openscenegraph/master/README.md
facebook/mysql-5.6,https://raw.githubusercontent.com/facebook/mysql-5.6/master/README.md
clasp-developers/clasp,https://raw.githubusercontent.com/clasp-developers/clasp/master/README.md
microsoft/directxshadercompiler,https://raw.githubusercontent.com/microsoft/directxshadercompiler/master/README.md
google/orbit,https://raw.githubusercontent.com/google/orbit/master/README.md
newsboat/newsboat,https://raw.githubusercontent.com/newsboat/newsboat/master/README.md
cryfs/cryfs,https://raw.githubusercontent.com/cryfs/cryfs/master/README.md
apache/trafficserver,https://raw.githubusercontent.com/apache/trafficserver/master/README.md
cyberbotics/webots,https://raw.githubusercontent.com/cyberbotics/webots/master/README.md
vygr/chrysalisp,https://raw.githubusercontent.com/vygr/chrysalisp/master/README.md
aws/aws-sdk-cpp,https://raw.githubusercontent.com/aws/aws-sdk-cpp/master/README.md
facebookresearch/habitat-sim,https://raw.githubusercontent.com/facebookresearch/habitat-sim/master/README.md
tiledb-inc/tiledb,https://raw.githubusercontent.com/tiledb-inc/tiledb/master/README.md
project-chip/connectedhomeip,https://raw.githubusercontent.com/project-chip/connectedhomeip/master/README.md
kdab/gammaray,https://raw.githubusercontent.com/kdab/gammaray/master/README.md
bitcoin-abc/bitcoin-abc,https://raw.githubusercontent.com/bitcoin-abc/bitcoin-abc/master/README.md
tencentyun/trtcsdk,https://raw.githubusercontent.com/tencentyun/trtcsdk/master/README.md
trustwallet/wallet-core,https://raw.githubusercontent.com/trustwallet/wallet-core/master/README.md
manticoresoftware/manticoresearch,https://raw.githubusercontent.com/manticoresoftware/manticoresearch/master/README.md
google/perfetto,https://raw.githubusercontent.com/google/perfetto/master/README.md
electron/electron,https://raw.githubusercontent.com/electron/electron/master/README.md
bitcoin/bitcoin,https://raw.githubusercontent.com/bitcoin/bitcoin/master/README.md
tesseract-ocr/tesseract,https://raw.githubusercontent.com/tesseract-ocr/tesseract/master/README.md
google/googletest,https://raw.githubusercontent.com/google/googletest/master/README.md
apolloauto/apollo,https://raw.githubusercontent.com/apolloauto/apollo/master/README.md
telegramdesktop/tdesktop,https://raw.githubusercontent.com/telegramdesktop/tdesktop/master/README.md
ethereum/solidity,https://raw.githubusercontent.com/ethereum/solidity/master/README.md
flameshot-org/flameshot,https://raw.githubusercontent.com/flameshot-org/flameshot/master/README.md
scylladb/scylla,https://raw.githubusercontent.com/scylladb/scylla/master/README.md
mapsme/omim,https://raw.githubusercontent.com/mapsme/omim/master/README.md
microsoft/onnxruntime,https://raw.githubusercontent.com/microsoft/onnxruntime/master/README.md
intel-isl/open3d,https://raw.githubusercontent.com/intel-isl/open3d/master/README.md
rapidsai/cudf,https://raw.githubusercontent.com/rapidsai/cudf/master/README.md
supercollider/supercollider,https://raw.githubusercontent.com/supercollider/supercollider/master/README.md
arvidn/libtorrent,https://raw.githubusercontent.com/arvidn/libtorrent/master/README.md
esphome/esphome,https://raw.githubusercontent.com/esphome/esphome/master/README.md
mixxxdj/mixxx,https://raw.githubusercontent.com/mixxxdj/mixxx/master/README.md
tencent/tendis,https://raw.githubusercontent.com/tencent/tendis/master/README.md
yosyshq/yosys,https://raw.githubusercontent.com/yosyshq/yosys/master/README.md
root-project/root,https://raw.githubusercontent.com/root-project/root/master/README.md
qt/qtbase,https://raw.githubusercontent.com/qt/qtbase/master/README.md
pytorch/xla,https://raw.githubusercontent.com/pytorch/xla/master/README.md
kde/kdenlive,https://raw.githubusercontent.com/kde/kdenlive/master/README.md
dotnet/diagnostics,https://raw.githubusercontent.com/dotnet/diagnostics/master/README.md
swiftwasm/swift,https://raw.githubusercontent.com/swiftwasm/swift/master/README.md
yuzu-emu/yuzu-mainline,https://raw.githubusercontent.com/yuzu-emu/yuzu-mainline/master/README.md
widelands/widelands,https://raw.githubusercontent.com/widelands/widelands/master/README.md
tonybaloney/pyjion,https://raw.githubusercontent.com/tonybaloney/pyjion/master/README.md
brunolevy/learn-fpga,https://raw.githubusercontent.com/brunolevy/learn-fpga/master/README.md
tensorflow/tensorflow,https://raw.githubusercontent.com/tensorflow/tensorflow/master/README.md
protocolbuffers/protobuf,https://raw.githubusercontent.com/protocolbuffers/protobuf/master/README.md
grpc/grpc,https://raw.githubusercontent.com/grpc/grpc/master/README.md
cmu-perceptual-computing-lab/openpose,https://raw.githubusercontent.com/cmu-perceptual-computing-lab/openpose/master/README.md
apache/incubator-mxnet,https://raw.githubusercontent.com/apache/incubator-mxnet/master/README.md
mongodb/mongo,https://raw.githubusercontent.com/mongodb/mongo/master/README.md
facebook/hhvm,https://raw.githubusercontent.com/facebook/hhvm/master/README.md
swoole/swoole-src,https://raw.githubusercontent.com/swoole/swoole-src/master/README.md
facebook/folly,https://raw.githubusercontent.com/facebook/folly/master/README.md
microsoft/react-native-windows,https://raw.githubusercontent.com/microsoft/react-native-windows/master/README.md
microsoft/lightgbm,https://raw.githubusercontent.com/microsoft/lightgbm/master/README.md
xbmc/xbmc,https://raw.githubusercontent.com/xbmc/xbmc/master/README.md
microsoft/vcpkg,https://raw.githubusercontent.com/microsoft/vcpkg/master/README.md
eosio/eos,https://raw.githubusercontent.com/eosio/eos/master/README.md
arangodb/arangodb,https://raw.githubusercontent.com/arangodb/arangodb/master/README.md
google/filament,https://raw.githubusercontent.com/google/filament/master/README.md
apple/foundationdb,https://raw.githubusercontent.com/apple/foundationdb/master/README.md
marlinfirmware/marlin,https://raw.githubusercontent.com/marlinfirmware/marlin/master/README.md
keepassxreboot/keepassxc,https://raw.githubusercontent.com/keepassxreboot/keepassxc/master/README.md
rizinorg/cutter,https://raw.githubusercontent.com/rizinorg/cutter/master/README.md
bkaradzic/bgfx,https://raw.githubusercontent.com/bkaradzic/bgfx/master/README.md
rpcs3/rpcs3,https://raw.githubusercontent.com/rpcs3/rpcs3/master/README.md
ceph/ceph,https://raw.githubusercontent.com/ceph/ceph/master/README.md
freecad/freecad,https://raw.githubusercontent.com/freecad/freecad/master/README.md
facebook/proxygen,https://raw.githubusercontent.com/facebook/proxygen/master/README.md
mawww/kakoune,https://raw.githubusercontent.com/mawww/kakoune/master/README.md
microsoft/stl,https://raw.githubusercontent.com/microsoft/stl/master/README.md
opencv/opencv_contrib,https://raw.githubusercontent.com/opencv/opencv_contrib/master/README.md
minetest/minetest,https://raw.githubusercontent.com/minetest/minetest/master/README.md
intelrealsense/librealsense,https://raw.githubusercontent.com/intelrealsense/librealsense/master/README.md
brndnmtthws/conky,https://raw.githubusercontent.com/brndnmtthws/conky/master/README.md
qgis/qgis,https://raw.githubusercontent.com/qgis/qgis/master/README.md
hoffstadt/dearpygui,https://raw.githubusercontent.com/hoffstadt/dearpygui/master/README.md
mumble-voip/mumble,https://raw.githubusercontent.com/mumble-voip/mumble/master/README.md
urho3d/urho3d,https://raw.githubusercontent.com/urho3d/urho3d/master/README.md
xournalpp/xournalpp,https://raw.githubusercontent.com/xournalpp/xournalpp/master/README.md
cvxgrp/cvxpy,https://raw.githubusercontent.com/cvxgrp/cvxpy/master/README.md
domoticz/domoticz,https://raw.githubusercontent.com/domoticz/domoticz/master/README.md
clementine-player/clementine,https://raw.githubusercontent.com/clementine-player/clementine/master/README.md
facebook/wangle,https://raw.githubusercontent.com/facebook/wangle/master/README.md
actor-framework/actor-framework,https://raw.githubusercontent.com/actor-framework/actor-framework/master/README.md
xoseperez/espurna,https://raw.githubusercontent.com/xoseperez/espurna/master/README.md
tencent/tnn,https://raw.githubusercontent.com/tencent/tnn/master/README.md
facebook/fbthrift,https://raw.githubusercontent.com/facebook/fbthrift/master/README.md
openvinotoolkit/openvino,https://raw.githubusercontent.com/openvinotoolkit/openvino/master/README.md
ardour/ardour,https://raw.githubusercontent.com/ardour/ardour/master/README.md
robotlocomotion/drake,https://raw.githubusercontent.com/robotlocomotion/drake/master/README.md
0ad/0ad,https://raw.githubusercontent.com/0ad/0ad/master/README.md
cloudcompare/cloudcompare,https://raw.githubusercontent.com/cloudcompare/cloudcompare/master/README.md
kitware/vtk,https://raw.githubusercontent.com/kitware/vtk/master/README.md
vectorizedio/redpanda,https://raw.githubusercontent.com/vectorizedio/redpanda/master/README.md
flaxengine/flaxengine,https://raw.githubusercontent.com/flaxengine/flaxengine/master/README.md
nextcloud/desktop,https://raw.githubusercontent.com/nextcloud/desktop/master/README.md
facebookresearch/flashlight,https://raw.githubusercontent.com/facebookresearch/flashlight/master/README.md
otterbrowser/otter-browser,https://raw.githubusercontent.com/otterbrowser/otter-browser/master/README.md
goldencheetah/goldencheetah,https://raw.githubusercontent.com/goldencheetah/goldencheetah/master/README.md
haiku/haiku,https://raw.githubusercontent.com/haiku/haiku/master/README.md
simulationcraft/simc,https://raw.githubusercontent.com/simulationcraft/simc/master/README.md
brave/brave-core,https://raw.githubusercontent.com/brave/brave-core/master/README.md
facebook/bistro,https://raw.githubusercontent.com/facebook/bistro/master/README.md
eclipse/sumo,https://raw.githubusercontent.com/eclipse/sumo/master/README.md
facebookincubator/mvfst,https://raw.githubusercontent.com/facebookincubator/mvfst/master/README.md
modorganizer2/modorganizer,https://raw.githubusercontent.com/modorganizer2/modorganizer/master/README.md
gerbera/gerbera,https://raw.githubusercontent.com/gerbera/gerbera/master/README.md
ifcopenshell/ifcopenshell,https://raw.githubusercontent.com/ifcopenshell/ifcopenshell/master/README.md
google/iree,https://raw.githubusercontent.com/google/iree/master/README.md
nheko-reborn/nheko,https://raw.githubusercontent.com/nheko-reborn/nheko/master/README.md
ihhub/fheroes2,https://raw.githubusercontent.com/ihhub/fheroes2/master/README.md
sachuverma/datastructures-algorithms,https://raw.githubusercontent.com/sachuverma/datastructures-algorithms/master/README.md
paddlepaddle/paddle,https://raw.githubusercontent.com/paddlepaddle/paddle/master/README.md
microsoft/terminal,https://raw.githubusercontent.com/microsoft/terminal/master/README.md
opencv/opencv,https://raw.githubusercontent.com/opencv/opencv/master/README.md
facebook/rocksdb,https://raw.githubusercontent.com/facebook/rocksdb/master/README.md
envoyproxy/envoy,https://raw.githubusercontent.com/envoyproxy/envoy/master/README.md
taichi-dev/taichi,https://raw.githubusercontent.com/taichi-dev/taichi/master/README.md
openrct2/openrct2,https://raw.githubusercontent.com/openrct2/openrct2/master/README.md
dolphin-emu/dolphin,https://raw.githubusercontent.com/dolphin-emu/dolphin/master/README.md
trinitycore/trinitycore,https://raw.githubusercontent.com/trinitycore/trinitycore/master/README.md
musescore/musescore,https://raw.githubusercontent.com/musescore/musescore/master/README.md
pcsx2/pcsx2,https://raw.githubusercontent.com/pcsx2/pcsx2/master/README.md
official-stockfish/stockfish,https://raw.githubusercontent.com/official-stockfish/stockfish/master/README.md
wxwidgets/wxwidgets,https://raw.githubusercontent.com/wxwidgets/wxwidgets/master/README.md
danmar/cppcheck,https://raw.githubusercontent.com/danmar/cppcheck/master/README.md
openttd/openttd,https://raw.githubusercontent.com/openttd/openttd/master/README.md
warzone2100/warzone2100,https://raw.githubusercontent.com/warzone2100/warzone2100/master/README.md
azerothcore/azerothcore-wotlk,https://raw.githubusercontent.com/azerothcore/azerothcore-wotlk/master/README.md
redasmorg/redasm,https://raw.githubusercontent.com/redasmorg/redasm/master/README.md
panosk92/spartanengine,https://raw.githubusercontent.com/panosk92/spartanengine/master/README.md
chatterino/chatterino2,https://raw.githubusercontent.com/chatterino/chatterino2/master/README.md
horsicq/die-engine,https://raw.githubusercontent.com/horsicq/die-engine/master/README.md
chrxh/alien,https://raw.githubusercontent.com/chrxh/alien/master/README.md
godotengine/godot,https://raw.githubusercontent.com/godotengine/godot/master/README.md
clickhouse/clickhouse,https://raw.githubusercontent.com/clickhouse/clickhouse/master/README.md
mamedev/mame,https://raw.githubusercontent.com/mamedev/mame/master/README.md
px4/px4-autopilot,https://raw.githubusercontent.com/px4/px4-autopilot/master/README.md
kde/krita,https://raw.githubusercontent.com/kde/krita/master/README.md
endless-sky/endless-sky,https://raw.githubusercontent.com/endless-sky/endless-sky/master/README.md
scummvm/scummvm,https://raw.githubusercontent.com/scummvm/scummvm/master/README.md
kicad/kicad-source-mirror,https://raw.githubusercontent.com/kicad/kicad-source-mirror/master/README.md
serial-studio/serial-studio,https://raw.githubusercontent.com/serial-studio/serial-studio/master/README.md
yuzu-emu/yuzu,https://raw.githubusercontent.com/yuzu-emu/yuzu/master/README.md
wesnoth/wesnoth,https://raw.githubusercontent.com/wesnoth/wesnoth/master/README.md
notepad-plus-plus/notepad-plus-plus,https://raw.githubusercontent.com/notepad-plus-plus/notepad-plus-plus/master/README.md
apache/arrow,https://raw.githubusercontent.com/apache/arrow/master/README.md
cleverraven/cataclysm-dda,https://raw.githubusercontent.com/cleverraven/cataclysm-dda/master/README.md
ardupilot/ardupilot,https://raw.githubusercontent.com/ardupilot/ardupilot/master/README.md
bluematthew/wechatexporter,https://raw.githubusercontent.com/bluematthew/wechatexporter/master/README.md
mindspore-ai/mindspore,https://raw.githubusercontent.com/mindspore-ai/mindspore/master/README.md
microsoft/win32metadata,https://raw.githubusercontent.com/microsoft/win32metadata/master/README.md
encrypted-def/basic-algo-lecture,https://raw.githubusercontent.com/encrypted-def/basic-algo-lecture/master/README.md
academysoftwarefoundation/openshadinglanguage,https://raw.githubusercontent.com/academysoftwarefoundation/openshadinglanguage/master/README.md
serenityos/serenity,https://raw.githubusercontent.com/serenityos/serenity/master/README.md
apple/swift,https://raw.githubusercontent.com/apple/swift/master/README.md
jyers/marlin,https://raw.githubusercontent.com/jyers/marlin/master/README.md
aspjt/dungeontemplatelibrary,https://raw.githubusercontent.com/aspjt/dungeontemplatelibrary/master/README.md
realm/realm-js,https://raw.githubusercontent.com/realm/realm-js/master/README.md
expresslrs/expresslrs,https://raw.githubusercontent.com/expresslrs/expresslrs/master/README.md
lemonosproject/lemonos,https://raw.githubusercontent.com/lemonosproject/lemonos/master/README.md
pytorch/pytorch,https://raw.githubusercontent.com/pytorch/pytorch/master/README.md
pineappleea/pineapple-src,https://raw.githubusercontent.com/pineappleea/pineapple-src/master/README.md
coqui-ai/stt,https://raw.githubusercontent.com/coqui-ai/stt/master/README.md
kungfu-origin/kungfu,https://raw.githubusercontent.com/kungfu-origin/kungfu/master/README.md
catsout/wallpaper-engine-kde-plugin,https://raw.githubusercontent.com/catsout/wallpaper-engine-kde-plugin/master/README.md
c-smile/sciter-sdk,https://raw.githubusercontent.com/c-smile/sciter-sdk/master/README.md
eq-alpha/keydb,https://raw.githubusercontent.com/eq-alpha/keydb/master/README.md
acm-clan/algorithm-stone,https://raw.githubusercontent.com/acm-clan/algorithm-stone/master/README.md
sonosaurus/sonobus,https://raw.githubusercontent.com/sonosaurus/sonobus/master/README.md
flann-lib/flann,https://raw.githubusercontent.com/flann-lib/flann/master/README.md
organicmaps/organicmaps,https://raw.githubusercontent.com/organicmaps/organicmaps/master/README.md
cvxpy/cvxpy,https://raw.githubusercontent.com/cvxpy/cvxpy/master/README.md
flashlight/flashlight,https://raw.githubusercontent.com/flashlight/flashlight/master/README.md
duckdb/duckdb,https://raw.githubusercontent.com/duckdb/duckdb/master/README.md
index-machines/index,https://raw.githubusercontent.com/index-machines/index/master/README.md
wasmedge/wasmedge,https://raw.githubusercontent.com/wasmedge/wasmedge/master/README.md
onnx/onnx,https://raw.githubusercontent.com/onnx/onnx/master/README.md
srsran/srsran,https://raw.githubusercontent.com/srsran/srsran/master/README.md
kostya/benchmarks,https://raw.githubusercontent.com/kostya/benchmarks/master/README.md
zlmediakit/zlmediakit,https://raw.githubusercontent.com/zlmediakit/zlmediakit/master/README.md
4paradigm/openmldb,https://raw.githubusercontent.com/4paradigm/openmldb/master/README.md
oceanbase/oceanbase,https://raw.githubusercontent.com/oceanbase/oceanbase/master/README.md
praydog/reframework,https://raw.githubusercontent.com/praydog/reframework/master/README.md
alibaba/weex,https://raw.githubusercontent.com/alibaba/weex/master/README.md
openatomfoundation/pika,https://raw.githubusercontent.com/openatomfoundation/pika/master/README.md
kvrockslabs/kvrocks,https://raw.githubusercontent.com/kvrockslabs/kvrocks/master/README.md
contour-terminal/contour,https://raw.githubusercontent.com/contour-terminal/contour/master/README.md
o3de/o3de,https://raw.githubusercontent.com/o3de/o3de/master/README.md
zer0-bit/gaggiuino,https://raw.githubusercontent.com/zer0-bit/gaggiuino/master/README.md
drogonframework/drogon,https://raw.githubusercontent.com/drogonframework/drogon/master/README.md
komputeproject/kompute,https://raw.githubusercontent.com/komputeproject/kompute/master/README.md
flutter/engine,https://raw.githubusercontent.com/flutter/engine/master/README.md
openai/triton,https://raw.githubusercontent.com/openai/triton/master/README.md
kiwibrowser/src.next,https://raw.githubusercontent.com/kiwibrowser/src.next/master/README.md
jrouwe/joltphysics,https://raw.githubusercontent.com/jrouwe/joltphysics/master/README.md
pixie-io/pixie,https://raw.githubusercontent.com/pixie-io/pixie/master/README.md
crownengine/crown,https://raw.githubusercontent.com/crownengine/crown/master/README.md
libcpr/cpr,https://raw.githubusercontent.com/libcpr/cpr/master/README.md
openhwgroup/cva6,https://raw.githubusercontent.com/openhwgroup/cva6/master/README.md
multimc/launcher,https://raw.githubusercontent.com/multimc/launcher/master/README.md
tensorflow/community,https://raw.githubusercontent.com/tensorflow/community/master/README.md
f3d-app/f3d,https://raw.githubusercontent.com/f3d-app/f3d/master/README.md
obs-websocket/obs-websocket,https://raw.githubusercontent.com/obs-websocket/obs-websocket/master/README.md
obsproject/obs-websocket,https://raw.githubusercontent.com/obsproject/obs-websocket/master/README.md
doctest/doctest,https://raw.githubusercontent.com/doctest/doctest/master/README.md
fish-shell/fish-shell,https://raw.githubusercontent.com/fish-shell/fish-shell/master/README.md
skmp/reicast-emulator,https://raw.githubusercontent.com/skmp/reicast-emulator/master/README.md
peregrine-lang/peregrine,https://raw.githubusercontent.com/peregrine-lang/peregrine/master/README.md
polymc/polymc,https://raw.githubusercontent.com/polymc/polymc/master/README.md
idealvin/cocoyaxi,https://raw.githubusercontent.com/idealvin/cocoyaxi/master/README.md
cubefs/cubefs,https://raw.githubusercontent.com/cubefs/cubefs/master/README.md
redpanda-data/redpanda,https://raw.githubusercontent.com/redpanda-data/redpanda/master/README.md
nvidia/torch-tensorrt,https://raw.githubusercontent.com/nvidia/torch-tensorrt/master/README.md
heavyai/heavydb,https://raw.githubusercontent.com/heavyai/heavydb/master/README.md
shaka-project/shaka-packager,https://raw.githubusercontent.com/shaka-project/shaka-packager/master/README.md
brunolevy/geogram,https://raw.githubusercontent.com/brunolevy/geogram/master/README.md
ic005k/ocauxiliarytools,https://raw.githubusercontent.com/ic005k/ocauxiliarytools/master/README.md
erwincoumans/tiny-differentiable-simulator,https://raw.githubusercontent.com/erwincoumans/tiny-differentiable-simulator/master/README.md
maaassistantarknights/maaassistantarknights,https://raw.githubusercontent.com/maaassistantarknights/maaassistantarknights/master/README.md
cocos/cocos-engine,https://raw.githubusercontent.com/cocos/cocos-engine/master/README.md
apache/incubator-kvrocks,https://raw.githubusercontent.com/apache/incubator-kvrocks/master/README.md
vaxerski/hyprland,https://raw.githubusercontent.com/vaxerski/hyprland/master/README.md
wiselibs/better-sqlite3,https://raw.githubusercontent.com/wiselibs/better-sqlite3/master/README.md
ydb-platform/ydb,https://raw.githubusercontent.com/ydb-platform/ydb/master/README.md
userver-framework/userver,https://raw.githubusercontent.com/userver-framework/userver/master/README.md
facebookarchive/bistro,https://raw.githubusercontent.com/facebookarchive/bistro/master/README.md
jmzkchain/jmzk,https://raw.githubusercontent.com/jmzkchain/jmzk/master/README.md
paddlepaddle/fastdeploy,https://raw.githubusercontent.com/paddlepaddle/fastdeploy/master/README.md
iree-org/iree,https://raw.githubusercontent.com/iree-org/iree/master/README.md
idealvin/coost,https://raw.githubusercontent.com/idealvin/coost/master/README.md
lizardbyte/sunshine,https://raw.githubusercontent.com/lizardbyte/sunshine/master/README.md
gazebosim/gazebo-classic,https://raw.githubusercontent.com/gazebosim/gazebo-classic/master/README.md
serenityos/jakt,https://raw.githubusercontent.com/serenityos/jakt/master/README.md
farama-foundation/vizdoom,https://raw.githubusercontent.com/farama-foundation/vizdoom/master/README.md
redisinsight/redisdesktopmanager,https://raw.githubusercontent.com/redisinsight/redisdesktopmanager/master/README.md
apache/mxnet,https://raw.githubusercontent.com/apache/mxnet/master/README.md
nerdlang/nerd,https://raw.githubusercontent.com/nerdlang/nerd/master/README.md
bqi343/cp-notebook,https://raw.githubusercontent.com/bqi343/cp-notebook/master/README.md
kde/ghostwriter,https://raw.githubusercontent.com/kde/ghostwriter/master/README.md
hsutter/cppfront,https://raw.githubusercontent.com/hsutter/cppfront/master/README.md
cp-algorithms/cp-algorithms,https://raw.githubusercontent.com/cp-algorithms/cp-algorithms/master/README.md
godlikepanos/anki-3d-engine,https://raw.githubusercontent.com/godlikepanos/anki-3d-engine/master/README.md
xland/redredstar,https://raw.githubusercontent.com/xland/redredstar/master/README.md
xaymar/obs-streamfx,https://raw.githubusercontent.com/xaymar/obs-streamfx/master/README.md
opendds/opendds,https://raw.githubusercontent.com/opendds/opendds/master/README.md
prismlauncher/prismlauncher,https://raw.githubusercontent.com/prismlauncher/prismlauncher/master/README.md
citizenfx/fivem,https://raw.githubusercontent.com/citizenfx/fivem/master/README.md
mtg/essentia,https://raw.githubusercontent.com/mtg/essentia/master/README.md
