name,url
alibaba/datax,https://raw.githubusercontent.com/alibaba/datax/master/README.md
inputmice/conversations,https://raw.githubusercontent.com/inputmice/conversations/master/README.md
apache/rocketmq-externals,https://raw.githubusercontent.com/apache/rocketmq-externals/master/README.md
genymobile/gnirehtet,https://raw.githubusercontent.com/genymobile/gnirehtet/master/README.md
gyoogle/tech-interview-for-developer,https://raw.githubusercontent.com/gyoogle/tech-interview-for-developer/master/README.md
apollographql/apollo-android,https://raw.githubusercontent.com/apollographql/apollo-android/master/README.md
ripmeapp/ripme,https://raw.githubusercontent.com/ripmeapp/ripme/master/README.md
philippc/keepass2android,https://raw.githubusercontent.com/philippc/keepass2android/master/README.md
fossasia/pslab-android,https://raw.githubusercontent.com/fossasia/pslab-android/master/README.md
noties/markwon,https://raw.githubusercontent.com/noties/markwon/master/README.md
annimon/lightweight-stream-api,https://raw.githubusercontent.com/annimon/lightweight-stream-api/master/README.md
fossasia/open-event-organizer-android,https://raw.githubusercontent.com/fossasia/open-event-organizer-android/master/README.md
tng/archunit,https://raw.githubusercontent.com/tng/archunit/master/README.md
googleapis/google-cloud-java,https://raw.githubusercontent.com/googleapis/google-cloud-java/master/README.md
vsch/flexmark-java,https://raw.githubusercontent.com/vsch/flexmark-java/master/README.md
netflix/genie,https://raw.githubusercontent.com/netflix/genie/master/README.md
firebase/firebase-android-sdk,https://raw.githubusercontent.com/firebase/firebase-android-sdk/master/README.md
dreamoftheredchamber/system-design,https://raw.githubusercontent.com/dreamoftheredchamber/system-design/master/README.md
jzvd/jzvideo,https://raw.githubusercontent.com/jzvd/jzvideo/master/README.md
smartbear/soapui,https://raw.githubusercontent.com/smartbear/soapui/master/README.md
formidablelabs/react-native-app-auth,https://raw.githubusercontent.com/formidablelabs/react-native-app-auth/master/README.md
vladmihalcea/hibernate-types,https://raw.githubusercontent.com/vladmihalcea/hibernate-types/master/README.md
webankfintech/dataspherestudio,https://raw.githubusercontent.com/webankfintech/dataspherestudio/master/README.md
raiman/sikulix1,https://raw.githubusercontent.com/raiman/sikulix1/master/README.md
awsdocs/aws-lambda-developer-guide,https://raw.githubusercontent.com/awsdocs/aws-lambda-developer-guide/master/README.md
google/j2cl,https://raw.githubusercontent.com/google/j2cl/master/README.md
nepxion/discoveryguide,https://raw.githubusercontent.com/nepxion/discoveryguide/master/README.md
jishenghua/jsherp,https://raw.githubusercontent.com/jishenghua/jsherp/master/README.md
clickhouse/clickhouse-jdbc,https://raw.githubusercontent.com/clickhouse/clickhouse-jdbc/master/README.md
zhangdaiscott/jeecg-boot,https://raw.githubusercontent.com/zhangdaiscott/jeecg-boot/master/README.md
halo-dev/halo,https://raw.githubusercontent.com/halo-dev/halo/master/README.md
didi/doraemonkit,https://raw.githubusercontent.com/didi/doraemonkit/master/README.md
alibaba/atlas,https://raw.githubusercontent.com/alibaba/atlas/master/README.md
arialyy/aria,https://raw.githubusercontent.com/arialyy/aria/master/README.md
reactor/reactor-core,https://raw.githubusercontent.com/reactor/reactor-core/master/README.md
microg/gmscore,https://raw.githubusercontent.com/microg/gmscore/master/README.md
runelite/runelite,https://raw.githubusercontent.com/runelite/runelite/master/README.md
xuexiangjys/xui,https://raw.githubusercontent.com/xuexiangjys/xui/master/README.md
nextcloud/android,https://raw.githubusercontent.com/nextcloud/android/master/README.md
doocs/leetcode,https://raw.githubusercontent.com/doocs/leetcode/master/README.md
gsantner/markor,https://raw.githubusercontent.com/gsantner/markor/master/README.md
col-e/recaf,https://raw.githubusercontent.com/col-e/recaf/master/README.md
lucko/luckperms,https://raw.githubusercontent.com/lucko/luckperms/master/README.md
flowci/flow-core-x,https://raw.githubusercontent.com/flowci/flow-core-x/master/README.md
tmobile/pacbot,https://raw.githubusercontent.com/tmobile/pacbot/master/README.md
broadinstitute/gatk,https://raw.githubusercontent.com/broadinstitute/gatk/master/README.md
manifold-systems/manifold,https://raw.githubusercontent.com/manifold-systems/manifold/master/README.md
fkzhang/wechatunrecalled,https://raw.githubusercontent.com/fkzhang/wechatunrecalled/master/README.md
google/conscrypt,https://raw.githubusercontent.com/google/conscrypt/master/README.md
jenkinsci/jenkinsfile-runner,https://raw.githubusercontent.com/jenkinsci/jenkinsfile-runner/master/README.md
afkt/devutils,https://raw.githubusercontent.com/afkt/devutils/master/README.md
telegram-sms/telegram-sms,https://raw.githubusercontent.com/telegram-sms/telegram-sms/master/README.md
alibaba/testable-mock,https://raw.githubusercontent.com/alibaba/testable-mock/master/README.md
cyc2018/cs-notes,https://raw.githubusercontent.com/cyc2018/cs-notes/master/README.md
xkcoding/spring-boot-demo,https://raw.githubusercontent.com/xkcoding/spring-boot-demo/master/README.md
seata/seata,https://raw.githubusercontent.com/seata/seata/master/README.md
tencent/qmui_android,https://raw.githubusercontent.com/tencent/qmui_android/master/README.md
nepxion/discovery,https://raw.githubusercontent.com/nepxion/discovery/master/README.md
zuihou/lamp-cloud,https://raw.githubusercontent.com/zuihou/lamp-cloud/master/README.md
dromara/hmily,https://raw.githubusercontent.com/dromara/hmily/master/README.md
assertj/assertj-core,https://raw.githubusercontent.com/assertj/assertj-core/master/README.md
apache/incubator-gobblin,https://raw.githubusercontent.com/apache/incubator-gobblin/master/README.md
apache/netbeans,https://raw.githubusercontent.com/apache/netbeans/master/README.md
commonmark/commonmark-java,https://raw.githubusercontent.com/commonmark/commonmark-java/master/README.md
rebooters/androidanimationexercise,https://raw.githubusercontent.com/rebooters/androidanimationexercise/master/README.md
braisdom/objectivesql,https://raw.githubusercontent.com/braisdom/objectivesql/master/README.md
eclipse/eclipse.jdt.ls,https://raw.githubusercontent.com/eclipse/eclipse.jdt.ls/master/README.md
mycatapache/mycat2,https://raw.githubusercontent.com/mycatapache/mycat2/master/README.md
lbryio/lbry-android,https://raw.githubusercontent.com/lbryio/lbry-android/master/README.md
ceuilisa/pixiv-shaft,https://raw.githubusercontent.com/ceuilisa/pixiv-shaft/master/README.md
yangzongzhuan/ruoyi-vue,https://raw.githubusercontent.com/yangzongzhuan/ruoyi-vue/master/README.md
open-telemetry/opentelemetry-java-instrumentation,https://raw.githubusercontent.com/open-telemetry/opentelemetry-java-instrumentation/master/README.md
hiparker/opsli-boot,https://raw.githubusercontent.com/hiparker/opsli-boot/master/README.md
kestra-io/kestra,https://raw.githubusercontent.com/kestra-io/kestra/master/README.md
nationalsecurityagency/ghidra,https://raw.githubusercontent.com/nationalsecurityagency/ghidra/master/README.md
ctripcorp/apollo,https://raw.githubusercontent.com/ctripcorp/apollo/master/README.md
apache/skywalking,https://raw.githubusercontent.com/apache/skywalking/master/README.md
thingsboard/thingsboard,https://raw.githubusercontent.com/thingsboard/thingsboard/master/README.md
openapitools/openapi-generator,https://raw.githubusercontent.com/openapitools/openapi-generator/master/README.md
apache/pulsar,https://raw.githubusercontent.com/apache/pulsar/master/README.md
apache/incubator-dolphinscheduler,https://raw.githubusercontent.com/apache/incubator-dolphinscheduler/master/README.md
intuit/karate,https://raw.githubusercontent.com/intuit/karate/master/README.md
jooq/jooq,https://raw.githubusercontent.com/jooq/jooq/master/README.md
debezium/debezium,https://raw.githubusercontent.com/debezium/debezium/master/README.md
janusgraph/janusgraph,https://raw.githubusercontent.com/janusgraph/janusgraph/master/README.md
flowable/flowable-engine,https://raw.githubusercontent.com/flowable/flowable-engine/master/README.md
dromara/soul,https://raw.githubusercontent.com/dromara/soul/master/README.md
spring-cloud/spring-cloud-gateway,https://raw.githubusercontent.com/spring-cloud/spring-cloud-gateway/master/README.md
ballerina-platform/ballerina-lang,https://raw.githubusercontent.com/ballerina-platform/ballerina-lang/master/README.md
eclipse/openj9,https://raw.githubusercontent.com/eclipse/openj9/master/README.md
graknlabs/grakn,https://raw.githubusercontent.com/graknlabs/grakn/master/README.md
apache/nifi,https://raw.githubusercontent.com/apache/nifi/master/README.md
rememberber/wepush,https://raw.githubusercontent.com/rememberber/wepush/master/README.md
strimzi/strimzi-kafka-operator,https://raw.githubusercontent.com/strimzi/strimzi-kafka-operator/master/README.md
intel-isl/openbot,https://raw.githubusercontent.com/intel-isl/openbot/master/README.md
corona-warn-app/cwa-server,https://raw.githubusercontent.com/corona-warn-app/cwa-server/master/README.md
apache/hudi,https://raw.githubusercontent.com/apache/hudi/master/README.md
hugegraph/hugegraph,https://raw.githubusercontent.com/hugegraph/hugegraph/master/README.md
reactor/reactor-netty,https://raw.githubusercontent.com/reactor/reactor-netty/master/README.md
apache/iotdb,https://raw.githubusercontent.com/apache/iotdb/master/README.md
iterate-ch/cyberduck,https://raw.githubusercontent.com/iterate-ch/cyberduck/master/README.md
mapsforge/mapsforge,https://raw.githubusercontent.com/mapsforge/mapsforge/master/README.md
jline/jline3,https://raw.githubusercontent.com/jline/jline3/master/README.md
vojtechhabarta/typescript-generator,https://raw.githubusercontent.com/vojtechhabarta/typescript-generator/master/README.md
moxi624/mogu_blog_v2,https://raw.githubusercontent.com/moxi624/mogu_blog_v2/master/README.md
confluentinc/schema-registry,https://raw.githubusercontent.com/confluentinc/schema-registry/master/README.md
tonikelope/megabasterd,https://raw.githubusercontent.com/tonikelope/megabasterd/master/README.md
aws/aws-sdk-java-v2,https://raw.githubusercontent.com/aws/aws-sdk-java-v2/master/README.md
nekox-dev/nekox,https://raw.githubusercontent.com/nekox-dev/nekox/master/README.md
streamxhub/streamx,https://raw.githubusercontent.com/streamxhub/streamx/master/README.md
facebook/litho,https://raw.githubusercontent.com/facebook/litho/master/README.md
micronaut-projects/micronaut-core,https://raw.githubusercontent.com/micronaut-projects/micronaut-core/master/README.md
apache/lucene-solr,https://raw.githubusercontent.com/apache/lucene-solr/master/README.md
confluentinc/ksql,https://raw.githubusercontent.com/confluentinc/ksql/master/README.md
awsdocs/aws-doc-sdk-examples,https://raw.githubusercontent.com/awsdocs/aws-doc-sdk-examples/master/README.md
oracle/helidon,https://raw.githubusercontent.com/oracle/helidon/master/README.md
geysermc/geyser,https://raw.githubusercontent.com/geysermc/geyser/master/README.md
prestosql/presto,https://raw.githubusercontent.com/prestosql/presto/master/README.md
awslabs/djl,https://raw.githubusercontent.com/awslabs/djl/master/README.md
google/copybara,https://raw.githubusercontent.com/google/copybara/master/README.md
apache/iceberg,https://raw.githubusercontent.com/apache/iceberg/master/README.md
airbytehq/airbyte,https://raw.githubusercontent.com/airbytehq/airbyte/master/README.md
awslabs/smithy,https://raw.githubusercontent.com/awslabs/smithy/master/README.md
muntashirakon/appmanager,https://raw.githubusercontent.com/muntashirakon/appmanager/master/README.md
keepsafe/dexcount-gradle-plugin,https://raw.githubusercontent.com/keepsafe/dexcount-gradle-plugin/master/README.md
henninghall/react-native-date-picker,https://raw.githubusercontent.com/henninghall/react-native-date-picker/master/README.md
oracle/graal,https://raw.githubusercontent.com/oracle/graal/master/README.md
quarkusio/quarkus,https://raw.githubusercontent.com/quarkusio/quarkus/master/README.md
apache/beam,https://raw.githubusercontent.com/apache/beam/master/README.md
elderdrivers/edxposed,https://raw.githubusercontent.com/elderdrivers/edxposed/master/README.md
vespa-engine/vespa,https://raw.githubusercontent.com/vespa-engine/vespa/master/README.md
zeebe-io/zeebe,https://raw.githubusercontent.com/zeebe-io/zeebe/master/README.md
openliberty/open-liberty,https://raw.githubusercontent.com/openliberty/open-liberty/master/README.md
open-telemetry/opentelemetry-java,https://raw.githubusercontent.com/open-telemetry/opentelemetry-java/master/README.md
liujingxing/okhttp-rxhttp,https://raw.githubusercontent.com/liujingxing/okhttp-rxhttp/master/README.md
openjdk/jdk,https://raw.githubusercontent.com/openjdk/jdk/master/README.md
m66b/fairemail,https://raw.githubusercontent.com/m66b/fairemail/master/README.md
pytorch/serve,https://raw.githubusercontent.com/pytorch/serve/master/README.md
reneargento/algorithms-sedgewick-wayne,https://raw.githubusercontent.com/reneargento/algorithms-sedgewick-wayne/master/README.md
apache/shardingsphere,https://raw.githubusercontent.com/apache/shardingsphere/master/README.md
anuken/mindustry,https://raw.githubusercontent.com/anuken/mindustry/master/README.md
proninyaroslav/libretorrent,https://raw.githubusercontent.com/proninyaroslav/libretorrent/master/README.md
pojavlauncherteam/pojavlauncher,https://raw.githubusercontent.com/pojavlauncherteam/pojavlauncher/master/README.md
tencent/matrix,https://raw.githubusercontent.com/tencent/matrix/master/README.md
reactnativecn/react-native-pushy,https://raw.githubusercontent.com/reactnativecn/react-native-pushy/master/README.md
tuguangquan/mybatis,https://raw.githubusercontent.com/tuguangquan/mybatis/master/README.md
wix/react-native-notifications,https://raw.githubusercontent.com/wix/react-native-notifications/master/README.md
w3c/epubcheck,https://raw.githubusercontent.com/w3c/epubcheck/master/README.md
spongepowered/mixin,https://raw.githubusercontent.com/spongepowered/mixin/master/README.md
yeriomin/yalpstore,https://raw.githubusercontent.com/yeriomin/yalpstore/master/README.md
864381832/xjavafxtool,https://raw.githubusercontent.com/864381832/xjavafxtool/master/README.md
erupts/erupt,https://raw.githubusercontent.com/erupts/erupt/master/README.md
barry-ran/qtscrcpy,https://raw.githubusercontent.com/barry-ran/qtscrcpy/master/README.md
x0b/rcx,https://raw.githubusercontent.com/x0b/rcx/master/README.md
spring-projects-experimental/spring-native,https://raw.githubusercontent.com/spring-projects-experimental/spring-native/master/README.md
playframework/play1,https://raw.githubusercontent.com/playframework/play1/master/README.md
pig-mesh/pig,https://raw.githubusercontent.com/pig-mesh/pig/master/README.md
apache/incubator-doris,https://raw.githubusercontent.com/apache/incubator-doris/master/README.md
trinodb/trino,https://raw.githubusercontent.com/trinodb/trino/master/README.md
linkedin/datahub,https://raw.githubusercontent.com/linkedin/datahub/master/README.md
provectus/kafka-ui,https://raw.githubusercontent.com/provectus/kafka-ui/master/README.md
fossasia/susi_server,https://raw.githubusercontent.com/fossasia/susi_server/master/README.md
sshahine/jfoenix,https://raw.githubusercontent.com/sshahine/jfoenix/master/README.md
yannecer/ncalendar,https://raw.githubusercontent.com/yannecer/ncalendar/master/README.md
caffeinemc/sodium-fabric,https://raw.githubusercontent.com/caffeinemc/sodium-fabric/master/README.md
grandcentrix/thirtyinch,https://raw.githubusercontent.com/grandcentrix/thirtyinch/master/README.md
returntocorp/semgrep,https://raw.githubusercontent.com/returntocorp/semgrep/master/README.md
porkstudios/farplanetwo,https://raw.githubusercontent.com/porkstudios/farplanetwo/master/README.md
tencentyun/timsdk,https://raw.githubusercontent.com/tencentyun/timsdk/master/README.md
xmanager-v2/xmanager-spotify,https://raw.githubusercontent.com/xmanager-v2/xmanager-spotify/master/README.md
atomashpolskiy/bt,https://raw.githubusercontent.com/atomashpolskiy/bt/master/README.md
jonashackt/spring-boot-vuejs,https://raw.githubusercontent.com/jonashackt/spring-boot-vuejs/master/README.md
primefaces/primefaces,https://raw.githubusercontent.com/primefaces/primefaces/master/README.md
camunda-cloud/zeebe,https://raw.githubusercontent.com/camunda-cloud/zeebe/master/README.md
apache/lucene,https://raw.githubusercontent.com/apache/lucene/master/README.md
dromara/hutool,https://raw.githubusercontent.com/dromara/hutool/master/README.md
webankfintech/linkis,https://raw.githubusercontent.com/webankfintech/linkis/master/README.md
dromara/forest,https://raw.githubusercontent.com/dromara/forest/master/README.md
gcx-hci/thirtyinch,https://raw.githubusercontent.com/gcx-hci/thirtyinch/master/README.md
jpush/aurora-imui,https://raw.githubusercontent.com/jpush/aurora-imui/master/README.md
williamfiset/data-structures,https://raw.githubusercontent.com/williamfiset/data-structures/master/README.md
apache/incubator-eventmesh,https://raw.githubusercontent.com/apache/incubator-eventmesh/master/README.md
dreamcats/java-notes,https://raw.githubusercontent.com/dreamcats/java-notes/master/README.md
projectlombok/lombok,https://raw.githubusercontent.com/projectlombok/lombok/master/README.md
jwpttcg66/nettygameserver,https://raw.githubusercontent.com/jwpttcg66/nettygameserver/master/README.md
opensearch-project/opensearch,https://raw.githubusercontent.com/opensearch-project/opensearch/master/README.md
deepjavalibrary/djl,https://raw.githubusercontent.com/deepjavalibrary/djl/master/README.md
dreamoftheredchamber/system-design-interviews,https://raw.githubusercontent.com/dreamoftheredchamber/system-design-interviews/master/README.md
apache/dolphinscheduler,https://raw.githubusercontent.com/apache/dolphinscheduler/master/README.md
klausw/hackerskeyboard,https://raw.githubusercontent.com/klausw/hackerskeyboard/master/README.md
eclipse-openj9/openj9,https://raw.githubusercontent.com/eclipse-openj9/openj9/master/README.md
anychart/anychart-android,https://raw.githubusercontent.com/anychart/anychart-android/master/README.md
lingochamp/okdownload,https://raw.githubusercontent.com/lingochamp/okdownload/master/README.md
dromara/shenyu,https://raw.githubusercontent.com/dromara/shenyu/master/README.md
logisim-evolution/logisim-evolution,https://raw.githubusercontent.com/logisim-evolution/logisim-evolution/master/README.md
williamfiset/deprecated-data-structures,https://raw.githubusercontent.com/williamfiset/deprecated-data-structures/master/README.md
bytelegend/bytelegend,https://raw.githubusercontent.com/bytelegend/bytelegend/master/README.md
learning-zone/java-interview-questions,https://raw.githubusercontent.com/learning-zone/java-interview-questions/master/README.md
datalinkdc/dlink,https://raw.githubusercontent.com/datalinkdc/dlink/master/README.md
apache/incubator-shenyu,https://raw.githubusercontent.com/apache/incubator-shenyu/master/README.md
papermc/paper,https://raw.githubusercontent.com/papermc/paper/master/README.md
dataease/dataease,https://raw.githubusercontent.com/dataease/dataease/master/README.md
revtel/react-native-nfc-manager,https://raw.githubusercontent.com/revtel/react-native-nfc-manager/master/README.md
didi/logikm,https://raw.githubusercontent.com/didi/logikm/master/README.md
failsafe-lib/failsafe,https://raw.githubusercontent.com/failsafe-lib/failsafe/master/README.md
apache/pinot,https://raw.githubusercontent.com/apache/pinot/master/README.md
kunal-kushwaha/dsa-bootcamp-java,https://raw.githubusercontent.com/kunal-kushwaha/dsa-bootcamp-java/master/README.md
neerazz/faang,https://raw.githubusercontent.com/neerazz/faang/master/README.md
acmenlt/dynamic-threadpool,https://raw.githubusercontent.com/acmenlt/dynamic-threadpool/master/README.md
smartloli/efak,https://raw.githubusercontent.com/smartloli/efak/master/README.md
wiremock/wiremock,https://raw.githubusercontent.com/wiremock/wiremock/master/README.md
alibaba/dragonwell8,https://raw.githubusercontent.com/alibaba/dragonwell8/master/README.md
ixrjog/opscloud4,https://raw.githubusercontent.com/ixrjog/opscloud4/master/README.md
interestinglab/earth-fleet,https://raw.githubusercontent.com/interestinglab/earth-fleet/master/README.md
vmware/differential-datalog,https://raw.githubusercontent.com/vmware/differential-datalog/master/README.md
klinker24/talon-for-twitter-android,https://raw.githubusercontent.com/klinker24/talon-for-twitter-android/master/README.md
interestinglab/seatunnel,https://raw.githubusercontent.com/interestinglab/seatunnel/master/README.md
apache/incubator-linkis,https://raw.githubusercontent.com/apache/incubator-linkis/master/README.md
fox2code/foxmagiskmodulemanager,https://raw.githubusercontent.com/fox2code/foxmagiskmodulemanager/master/README.md
kyson/androidgodeye,https://raw.githubusercontent.com/kyson/androidgodeye/master/README.md
sublimehq/packages,https://raw.githubusercontent.com/sublimehq/packages/master/README.md
dariuszseweryn/rxandroidble,https://raw.githubusercontent.com/dariuszseweryn/rxandroidble/master/README.md
haptic-apps/slide,https://raw.githubusercontent.com/haptic-apps/slide/master/README.md
neetcode-gh/leetcode,https://raw.githubusercontent.com/neetcode-gh/leetcode/master/README.md
trackercontrol/tracker-control-android,https://raw.githubusercontent.com/trackercontrol/tracker-control-android/master/README.md
apache/incubator-seatunnel,https://raw.githubusercontent.com/apache/incubator-seatunnel/master/README.md
bmuschko/gradle-docker-plugin,https://raw.githubusercontent.com/bmuschko/gradle-docker-plugin/master/README.md
cinit/qauxiliary,https://raw.githubusercontent.com/cinit/qauxiliary/master/README.md
dtstack/taier,https://raw.githubusercontent.com/dtstack/taier/master/README.md
birdlark/larkmidtable,https://raw.githubusercontent.com/birdlark/larkmidtable/master/README.md
yangchong211/ycapptool,https://raw.githubusercontent.com/yangchong211/ycapptool/master/README.md
py4j/py4j,https://raw.githubusercontent.com/py4j/py4j/master/README.md
x-ream/rey,https://raw.githubusercontent.com/x-ream/rey/master/README.md
datahub-project/datahub,https://raw.githubusercontent.com/datahub-project/datahub/master/README.md
longtai-cn/hippo4j,https://raw.githubusercontent.com/longtai-cn/hippo4j/master/README.md
mastodon/mastodon-android,https://raw.githubusercontent.com/mastodon/mastodon-android/master/README.md
grasscutters/grasscutter,https://raw.githubusercontent.com/grasscutters/grasscutter/master/README.md
didi/dokit,https://raw.githubusercontent.com/didi/dokit/master/README.md
spring-attic/spring-security-oauth,https://raw.githubusercontent.com/spring-attic/spring-security-oauth/master/README.md
bucket4j/bucket4j,https://raw.githubusercontent.com/bucket4j/bucket4j/master/README.md
mabaiwan/hippo4j,https://raw.githubusercontent.com/mabaiwan/hippo4j/master/README.md
apache/shenyu,https://raw.githubusercontent.com/apache/shenyu/master/README.md
zfile-dev/zfile,https://raw.githubusercontent.com/zfile-dev/zfile/master/README.md
assertj/assertj,https://raw.githubusercontent.com/assertj/assertj/master/README.md
inotia00/vancedmicrog,https://raw.githubusercontent.com/inotia00/vancedmicrog/master/README.md
amirzaidi/launcher3,https://raw.githubusercontent.com/amirzaidi/launcher3/master/README.md
teamvanced/vancedmicrog,https://raw.githubusercontent.com/teamvanced/vancedmicrog/master/README.md
helidon-io/helidon,https://raw.githubusercontent.com/helidon-io/helidon/master/README.md
apache/doris,https://raw.githubusercontent.com/apache/doris/master/README.md
software-mansion/react-native-svg,https://raw.githubusercontent.com/software-mansion/react-native-svg/master/README.md
atjiu/pybbs,https://raw.githubusercontent.com/atjiu/pybbs/master/README.md
sherxon/algods,https://raw.githubusercontent.com/sherxon/algods/master/README.md
learning-zone/java-basics,https://raw.githubusercontent.com/learning-zone/java-basics/master/README.md
dromara/lamp-cloud,https://raw.githubusercontent.com/dromara/lamp-cloud/master/README.md
alldatacenter/alldata,https://raw.githubusercontent.com/alldatacenter/alldata/master/README.md
gitblit-org/gitblit,https://raw.githubusercontent.com/gitblit-org/gitblit/master/README.md
apache/sedona,https://raw.githubusercontent.com/apache/sedona/master/README.md
xmanager-app/xmanager,https://raw.githubusercontent.com/xmanager-app/xmanager/master/README.md
clickhouse/clickhouse-java,https://raw.githubusercontent.com/clickhouse/clickhouse-java/master/README.md
dangdangdotcom/dubbox,https://raw.githubusercontent.com/dangdangdotcom/dubbox/master/README.md
spring-attic/spring-native,https://raw.githubusercontent.com/spring-attic/spring-native/master/README.md
arthurhub/android-image-cropper,https://raw.githubusercontent.com/arthurhub/android-image-cropper/master/README.md
pxb1988/dex2jar,https://raw.githubusercontent.com/pxb1988/dex2jar/master/README.md
apache/linkis,https://raw.githubusercontent.com/apache/linkis/master/README.md
krahets/hello-algo,https://raw.githubusercontent.com/krahets/hello-algo/master/README.md
datalinkdc/dinky,https://raw.githubusercontent.com/datalinkdc/dinky/master/README.md
team-xmanager/xmanager,https://raw.githubusercontent.com/team-xmanager/xmanager/master/README.md
unevensoftware/leafpic,https://raw.githubusercontent.com/unevensoftware/leafpic/master/README.md
